tile_path,label_id,label_name,video_id,frame_idx,x,y,tile
data/labeled_subset/tiles/clean_highway_clean_highway1__f000156__x0224_y0224.jpg,0,clean_road,clean_highway_clean_highway1,156,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000264__x0448_y0224.jpg,0,clean_road,clean_highway_clean_highway1,264,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001242__x0224_y0224.jpg,1,unclean_road,clean_highway_clean_highway1,1242,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000192__x0448_y0224.jpg,0,clean_road,clean_highway_clean_highway1,192,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001020__x0224_y0224.jpg,1,unclean_road,clean_highway_clean_highway1,1020,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001230__x0224_y0224.jpg,0,clean_road,clean_highway_clean_highway1,1230,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001548__x0448_y0224.jpg,,,clean_highway_clean_highway1,1548,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000708__x0224_y0224.jpg,,,clean_highway_clean_highway1,708,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001176__x0224_y0224.jpg,,,clean_highway_clean_highway1,1176,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001536__x0448_y0224.jpg,,,clean_highway_clean_highway1,1536,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001104__x0448_y0224.jpg,,,clean_highway_clean_highway1,1104,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001272__x0448_y0224.jpg,,,clean_highway_clean_highway1,1272,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000810__x0224_y0224.jpg,,,clean_highway_clean_highway1,810,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000120__x0224_y0224.jpg,,,clean_highway_clean_highway1,120,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001134__x0224_y0224.jpg,,,clean_highway_clean_highway1,1134,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000486__x0224_y0224.jpg,,,clean_highway_clean_highway1,486,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001392__x0224_y0224.jpg,,,clean_highway_clean_highway1,1392,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000918__x0224_y0224.jpg,,,clean_highway_clean_highway1,918,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000648__x0448_y0224.jpg,,,clean_highway_clean_highway1,648,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000138__x0224_y0224.jpg,,,clean_highway_clean_highway1,138,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001074__x0448_y0224.jpg,,,clean_highway_clean_highway1,1074,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000474__x0448_y0224.jpg,,,clean_highway_clean_highway1,474,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000978__x0448_y0224.jpg,,,clean_highway_clean_highway1,978,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001134__x0448_y0224.jpg,,,clean_highway_clean_highway1,1134,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000168__x0224_y0224.jpg,,,clean_highway_clean_highway1,168,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001284__x0448_y0224.jpg,,,clean_highway_clean_highway1,1284,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000210__x0448_y0224.jpg,,,clean_highway_clean_highway1,210,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000270__x0224_y0224.jpg,,,clean_highway_clean_highway1,270,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001410__x0448_y0224.jpg,,,clean_highway_clean_highway1,1410,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001110__x0448_y0224.jpg,,,clean_highway_clean_highway1,1110,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001710__x0448_y0224.jpg,,,clean_highway_clean_highway1,1710,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001266__x0224_y0224.jpg,,,clean_highway_clean_highway1,1266,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000666__x0224_y0224.jpg,,,clean_highway_clean_highway1,666,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001698__x0224_y0224.jpg,,,clean_highway_clean_highway1,1698,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000558__x0448_y0224.jpg,,,clean_highway_clean_highway1,558,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000360__x0224_y0224.jpg,,,clean_highway_clean_highway1,360,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000924__x0224_y0224.jpg,,,clean_highway_clean_highway1,924,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001638__x0448_y0224.jpg,,,clean_highway_clean_highway1,1638,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000864__x0448_y0224.jpg,,,clean_highway_clean_highway1,864,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001236__x0224_y0224.jpg,,,clean_highway_clean_highway1,1236,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001200__x0448_y0224.jpg,,,clean_highway_clean_highway1,1200,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000354__x0224_y0224.jpg,,,clean_highway_clean_highway1,354,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001530__x0448_y0224.jpg,,,clean_highway_clean_highway1,1530,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001074__x0224_y0224.jpg,,,clean_highway_clean_highway1,1074,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001680__x0448_y0224.jpg,,,clean_highway_clean_highway1,1680,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000414__x0224_y0224.jpg,,,clean_highway_clean_highway1,414,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000432__x0448_y0224.jpg,,,clean_highway_clean_highway1,432,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000444__x0224_y0224.jpg,,,clean_highway_clean_highway1,444,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000714__x0448_y0224.jpg,,,clean_highway_clean_highway1,714,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000684__x0448_y0224.jpg,,,clean_highway_clean_highway1,684,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001404__x0448_y0224.jpg,,,clean_highway_clean_highway1,1404,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000816__x0448_y0224.jpg,,,clean_highway_clean_highway1,816,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000660__x0448_y0224.jpg,,,clean_highway_clean_highway1,660,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001278__x0224_y0224.jpg,,,clean_highway_clean_highway1,1278,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000978__x0224_y0224.jpg,,,clean_highway_clean_highway1,978,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001716__x0224_y0224.jpg,,,clean_highway_clean_highway1,1716,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000090__x0448_y0224.jpg,,,clean_highway_clean_highway1,90,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000900__x0224_y0224.jpg,,,clean_highway_clean_highway1,900,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000660__x0224_y0224.jpg,,,clean_highway_clean_highway1,660,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000060__x0224_y0224.jpg,,,clean_highway_clean_highway1,60,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000336__x0448_y0224.jpg,,,clean_highway_clean_highway1,336,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000000__x0224_y0224.jpg,,,clean_highway_clean_highway1,0,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000576__x0448_y0224.jpg,,,clean_highway_clean_highway1,576,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000852__x0224_y0224.jpg,,,clean_highway_clean_highway1,852,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000768__x0224_y0224.jpg,,,clean_highway_clean_highway1,768,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001008__x0224_y0224.jpg,,,clean_highway_clean_highway1,1008,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001434__x0448_y0224.jpg,,,clean_highway_clean_highway1,1434,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000006__x0224_y0224.jpg,,,clean_highway_clean_highway1,6,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001644__x0224_y0224.jpg,,,clean_highway_clean_highway1,1644,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000174__x0224_y0224.jpg,,,clean_highway_clean_highway1,174,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001692__x0448_y0224.jpg,,,clean_highway_clean_highway1,1692,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001416__x0448_y0224.jpg,,,clean_highway_clean_highway1,1416,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000012__x0224_y0224.jpg,,,clean_highway_clean_highway1,12,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000876__x0448_y0224.jpg,,,clean_highway_clean_highway1,876,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000222__x0224_y0224.jpg,,,clean_highway_clean_highway1,222,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001698__x0448_y0224.jpg,,,clean_highway_clean_highway1,1698,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001542__x0224_y0224.jpg,,,clean_highway_clean_highway1,1542,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001068__x0448_y0224.jpg,,,clean_highway_clean_highway1,1068,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000240__x0224_y0224.jpg,,,clean_highway_clean_highway1,240,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001626__x0224_y0224.jpg,,,clean_highway_clean_highway1,1626,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000078__x0224_y0224.jpg,,,clean_highway_clean_highway1,78,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001038__x0448_y0224.jpg,,,clean_highway_clean_highway1,1038,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001026__x0448_y0224.jpg,,,clean_highway_clean_highway1,1026,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f001296__x0448_y0224.jpg,,,clean_highway_clean_highway1,1296,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000684__x0224_y0224.jpg,,,clean_highway_clean_highway1,684,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000726__x0224_y0224.jpg,,,clean_highway_clean_highway1,726,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000324__x0224_y0224.jpg,,,clean_highway_clean_highway1,324,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000702__x0448_y0224.jpg,,,clean_highway_clean_highway1,702,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000438__x0448_y0224.jpg,,,clean_highway_clean_highway1,438,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000042__x0224_y0224.jpg,,,clean_highway_clean_highway1,42,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000522__x0224_y0224.jpg,,,clean_highway_clean_highway1,522,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000612__x0224_y0224.jpg,,,clean_highway_clean_highway1,612,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000342__x0224_y0224.jpg,,,clean_highway_clean_highway1,342,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway1__f000492__x0448_y0224.jpg,,,clean_highway_clean_highway1,492,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway10__f000354__x0224_y0224.jpg,,,clean_highway_clean_highway10,354,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway10__f000108__x0448_y0224.jpg,,,clean_highway_clean_highway10,108,448,224,224
data/labeled_subset/tiles/clean_highway_clean_highway10__f000474__x0224_y0224.jpg,,,clean_highway_clean_highway10,474,224,224,224
data/labeled_subset/tiles/clean_highway_clean_highway10__f000180__x0224_y0224.jpg,,,clean_highway_clean_highway10,180,224,224,224
