tile_path,label_id,label_name,video_id,frame_idx,x,y,tile
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway3__f000078__x0224_y0224.jpg,,,dirty_highway_dirty_highway3,78,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/clean_highway_clean_highway1__f000828__x0224_y0224.jpg,0,clean,clean_highway_clean_highway1,828,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/clean_highway_clean_highway6__f000090__x0224_y0224.jpg,1,unclean,clean_highway_clean_highway6,90,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector10__f002232__x0448_y0224.jpg,,,dirty_sector_dirty_sector10,2232,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector7__f005964__x0448_y0224.jpg,,,dirty_sector_dirty_sector7,5964,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector7__f007560__x0224_y0224.jpg,,,dirty_sector_dirty_sector7,7560,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway2__f000810__x0224_y0224.jpg,0,clean,dirty_highway_dirty_highway2,810,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector4__f000966__x0448_y0224.jpg,2,ignore,dirty_sector_dirty_sector4,966,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway7__f001716__x0224_y0224.jpg,,,dirty_highway_dirty_highway7,1716,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway7__f001728__x0224_y0224.jpg,,,dirty_highway_dirty_highway7,1728,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/clean_highway_clean_highway3__f000234__x0224_y0224.jpg,,,clean_highway_clean_highway3,234,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector9__f000660__x0448_y0224.jpg,0,clean,dirty_sector_dirty_sector9,660,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector10__f001446__x0448_y0224.jpg,,,dirty_sector_dirty_sector10,1446,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway5__f000096__x0224_y0224.jpg,,,dirty_highway_dirty_highway5,96,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector7__f004314__x0224_y0224.jpg,,,dirty_sector_dirty_sector7,4314,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway12__f002634__x0448_y0224.jpg,,,dirty_highway_dirty_highway12,2634,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/clean_highway_clean_highway11__f002305__x0448_y0224.jpg,2,ignore,clean_highway_clean_highway11,2305,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/clean_highway_clean_highway3__f000009__x0224_y0224.jpg,,,clean_highway_clean_highway3,9,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway10__f000012__x0224_y0224.jpg,2,ignore,dirty_highway_dirty_highway10,12,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway13__f000258__x0224_y0224.jpg,,,dirty_highway_dirty_highway13,258,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/clean_highway_clean_highway1__f000816__x0224_y0224.jpg,0,clean,clean_highway_clean_highway1,816,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway8__f001232__x0224_y0224.jpg,,,dirty_highway_dirty_highway8,1232,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway5__f000744__x0448_y0224.jpg,,,dirty_highway_dirty_highway5,744,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway13__f000552__x0448_y0224.jpg,,,dirty_highway_dirty_highway13,552,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/clean_highway_clean_highway11__f001245__x0224_y0224.jpg,0,clean,clean_highway_clean_highway11,1245,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector1__f001686__x0448_y0224.jpg,0,clean,dirty_sector_dirty_sector1,1686,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector7__f005982__x0448_y0224.jpg,,,dirty_sector_dirty_sector7,5982,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway6__f000204__x0224_y0224.jpg,,,dirty_highway_dirty_highway6,204,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector3__f000138__x0448_y0224.jpg,,,dirty_sector_dirty_sector3,138,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector7__f001656__x0448_y0224.jpg,,,dirty_sector_dirty_sector7,1656,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector10__f004104__x0224_y0224.jpg,0,clean,dirty_sector_dirty_sector10,4104,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector7__f007254__x0448_y0224.jpg,,,dirty_sector_dirty_sector7,7254,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway11__f001500__x0224_y0224.jpg,,,dirty_highway_dirty_highway11,1500,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector10__f002538__x0224_y0224.jpg,,,dirty_sector_dirty_sector10,2538,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway12__f002100__x0224_y0224.jpg,,,dirty_highway_dirty_highway12,2100,224,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_sector_dirty_sector7__f002022__x0448_y0224.jpg,,,dirty_sector_dirty_sector7,2022,448,224,224
/Users/shubhamfufal/kaushal/video_analysis_script/data/tiles_224/tiles/dirty_highway_dirty_highway9__f000720__x0224_y0224.jpg,1,unclean,dirty_highway_dirty_highway9,720,224,224,224
