tile_path,label_id,label_name,video_id,frame_idx,x,y,tile
tiles/clean_highway_clean_highway1__f000828__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,828,256,256,128
tiles/clean_highway_clean_highway1__f000090__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,90,384,256,128
tiles/clean_highway_clean_highway1__f000216__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,216,256,256,128
tiles/clean_highway_clean_highway1__f001020__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1020,384,256,128
tiles/clean_highway_clean_highway1__f001716__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1716,384,256,128
tiles/clean_highway_clean_highway1__f001002__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1002,512,256,128
tiles/clean_highway_clean_highway1__f001716__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1716,512,256,128
tiles/clean_highway_clean_highway1__f001692__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1692,512,256,128
tiles/clean_highway_clean_highway1__f001566__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1566,512,256,128
tiles/clean_highway_clean_highway1__f000438__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,438,384,256,128
tiles/clean_highway_clean_highway1__f001296__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1296,512,256,128
tiles/clean_highway_clean_highway1__f000294__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,294,384,256,128
tiles/clean_highway_clean_highway1__f001668__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1668,512,256,128
tiles/clean_highway_clean_highway1__f000672__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,672,256,256,128
tiles/clean_highway_clean_highway1__f001026__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1026,384,256,128
tiles/clean_highway_clean_highway1__f000930__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,930,256,256,128
tiles/clean_highway_clean_highway1__f001608__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1608,256,256,128
tiles/clean_highway_clean_highway1__f000342__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,342,256,256,128
tiles/clean_highway_clean_highway1__f000462__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,462,384,256,128
tiles/clean_highway_clean_highway1__f001026__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1026,512,256,128
tiles/clean_highway_clean_highway1__f000588__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,588,512,256,128
tiles/clean_highway_clean_highway1__f001008__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway1,1008,256,256,128
tiles/clean_highway_clean_highway1__f000870__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,870,512,256,128
tiles/clean_highway_clean_highway1__f000600__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway1,600,256,256,128
tiles/clean_highway_clean_highway1__f000924__x0512_y0256.jpg,2,ignore,clean_highway_clean_highway1,924,512,256,128
tiles/clean_highway_clean_highway1__f000834__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,834,256,256,128
tiles/clean_highway_clean_highway1__f000744__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,744,256,256,128
tiles/clean_highway_clean_highway1__f001128__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1128,384,256,128
tiles/clean_highway_clean_highway1__f000570__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,570,256,256,128
tiles/clean_highway_clean_highway1__f001338__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1338,256,256,128
tiles/clean_highway_clean_highway1__f000252__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,252,384,256,128
tiles/clean_highway_clean_highway1__f001302__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1302,256,256,128
tiles/clean_highway_clean_highway1__f001554__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1554,384,256,128
tiles/clean_highway_clean_highway1__f000870__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,870,256,256,128
tiles/clean_highway_clean_highway1__f000192__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,192,512,256,128
tiles/clean_highway_clean_highway1__f001674__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1674,512,256,128
tiles/clean_highway_clean_highway1__f001182__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1182,384,256,128
tiles/clean_highway_clean_highway1__f000714__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,714,256,256,128
tiles/clean_highway_clean_highway1__f001428__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1428,256,256,128
tiles/clean_highway_clean_highway1__f000324__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,324,512,256,128
tiles/clean_highway_clean_highway1__f000762__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,762,384,256,128
tiles/clean_highway_clean_highway1__f001116__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,1116,256,256,128
tiles/clean_highway_clean_highway1__f000552__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,552,512,256,128
tiles/clean_highway_clean_highway1__f001254__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway1,1254,256,256,128
tiles/clean_highway_clean_highway1__f001410__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1410,384,256,128
tiles/clean_highway_clean_highway1__f000906__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,906,512,256,128
tiles/clean_highway_clean_highway1__f001692__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1692,256,256,128
tiles/clean_highway_clean_highway1__f000264__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,264,512,256,128
tiles/clean_highway_clean_highway1__f001218__x0512_y0256.jpg,2,ignore,clean_highway_clean_highway1,1218,512,256,128
tiles/clean_highway_clean_highway1__f001662__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1662,384,256,128
tiles/clean_highway_clean_highway1__f000840__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,840,512,256,128
tiles/clean_highway_clean_highway1__f001290__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1290,256,256,128
tiles/clean_highway_clean_highway1__f001686__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1686,384,256,128
tiles/clean_highway_clean_highway1__f000216__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,216,512,256,128
tiles/clean_highway_clean_highway1__f001344__x0512_y0256.jpg,2,ignore,clean_highway_clean_highway1,1344,512,256,128
tiles/clean_highway_clean_highway1__f001434__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1434,256,256,128
tiles/clean_highway_clean_highway1__f000996__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,996,384,256,128
tiles/clean_highway_clean_highway1__f000414__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,414,512,256,128
tiles/clean_highway_clean_highway1__f001134__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway1,1134,256,256,128
tiles/clean_highway_clean_highway1__f000306__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,306,256,256,128
tiles/clean_highway_clean_highway1__f000858__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,858,512,256,128
tiles/clean_highway_clean_highway1__f001704__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,1704,256,256,128
tiles/clean_highway_clean_highway1__f000726__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,726,512,256,128
tiles/clean_highway_clean_highway1__f000246__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,246,512,256,128
tiles/clean_highway_clean_highway1__f000954__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,954,384,256,128
tiles/clean_highway_clean_highway1__f000336__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,336,256,256,128
tiles/clean_highway_clean_highway1__f000096__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,96,256,256,128
tiles/clean_highway_clean_highway1__f001158__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1158,512,256,128
tiles/clean_highway_clean_highway1__f000540__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,540,256,256,128
tiles/clean_highway_clean_highway1__f000978__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,978,256,256,128
tiles/clean_highway_clean_highway1__f001350__x0384_y0256.jpg,2,ignore,clean_highway_clean_highway1,1350,384,256,128
tiles/clean_highway_clean_highway1__f000636__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,636,256,256,128
tiles/clean_highway_clean_highway1__f000654__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,654,384,256,128
tiles/clean_highway_clean_highway1__f000030__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,30,256,256,128
tiles/clean_highway_clean_highway1__f000600__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,600,512,256,128
tiles/clean_highway_clean_highway1__f001494__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1494,512,256,128
tiles/clean_highway_clean_highway1__f001362__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1362,512,256,128
tiles/clean_highway_clean_highway1__f001464__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1464,256,256,128
tiles/clean_highway_clean_highway1__f001122__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1122,384,256,128
tiles/clean_highway_clean_highway1__f001380__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1380,384,256,128
tiles/clean_highway_clean_highway1__f000792__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,792,256,256,128
tiles/clean_highway_clean_highway1__f001548__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1548,512,256,128
tiles/clean_highway_clean_highway1__f000516__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,516,384,256,128
tiles/clean_highway_clean_highway1__f000504__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,504,384,256,128
tiles/clean_highway_clean_highway1__f000276__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,276,256,256,128
tiles/clean_highway_clean_highway1__f000108__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,108,256,256,128
tiles/clean_highway_clean_highway1__f001548__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1548,256,256,128
tiles/clean_highway_clean_highway1__f001338__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1338,512,256,128
tiles/clean_highway_clean_highway1__f001032__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1032,512,256,128
tiles/clean_highway_clean_highway1__f001710__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1710,512,256,128
tiles/clean_highway_clean_highway1__f000042__x0384_y0256.jpg,2,ignore,clean_highway_clean_highway1,42,384,256,128
tiles/clean_highway_clean_highway1__f001560__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,1560,256,256,128
tiles/clean_highway_clean_highway1__f001080__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1080,512,256,128
tiles/clean_highway_clean_highway1__f001002__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway1,1002,256,256,128
tiles/clean_highway_clean_highway1__f001590__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1590,384,256,128
tiles/clean_highway_clean_highway1__f001284__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1284,384,256,128
tiles/clean_highway_clean_highway1__f001476__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1476,512,256,128
tiles/clean_highway_clean_highway1__f000696__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,696,512,256,128
tiles/clean_highway_clean_highway1__f000834__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,834,512,256,128
tiles/clean_highway_clean_highway1__f001404__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1404,256,256,128
tiles/clean_highway_clean_highway1__f000282__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,282,384,256,128
tiles/clean_highway_clean_highway1__f000096__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,96,512,256,128
tiles/clean_highway_clean_highway1__f001356__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1356,512,256,128
tiles/clean_highway_clean_highway1__f001062__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1062,384,256,128
tiles/clean_highway_clean_highway1__f000906__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,906,256,256,128
tiles/clean_highway_clean_highway1__f000162__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,162,256,256,128
tiles/clean_highway_clean_highway1__f000408__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,408,384,256,128
tiles/clean_highway_clean_highway1__f001182__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway1,1182,256,256,128
tiles/clean_highway_clean_highway1__f001140__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1140,384,256,128
tiles/clean_highway_clean_highway1__f000132__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,132,256,256,128
tiles/clean_highway_clean_highway1__f001218__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1218,384,256,128
tiles/clean_highway_clean_highway1__f000018__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,18,256,256,128
tiles/clean_highway_clean_highway1__f001230__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1230,384,256,128
tiles/clean_highway_clean_highway1__f000474__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway1,474,256,256,128
tiles/clean_highway_clean_highway1__f001200__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway1,1200,256,256,128
tiles/clean_highway_clean_highway1__f001638__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1638,384,256,128
tiles/clean_highway_clean_highway1__f001332__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1332,256,256,128
tiles/clean_highway_clean_highway1__f001332__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1332,512,256,128
tiles/clean_highway_clean_highway1__f000942__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,942,384,256,128
tiles/clean_highway_clean_highway1__f000960__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,960,256,256,128
tiles/clean_highway_clean_highway1__f001242__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1242,512,256,128
tiles/clean_highway_clean_highway1__f000750__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,750,256,256,128
tiles/clean_highway_clean_highway1__f000126__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,126,384,256,128
tiles/clean_highway_clean_highway1__f001104__x0384_y0256.jpg,2,ignore,clean_highway_clean_highway1,1104,384,256,128
tiles/clean_highway_clean_highway1__f000924__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,924,384,256,128
tiles/clean_highway_clean_highway1__f001704__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1704,512,256,128
tiles/clean_highway_clean_highway1__f000606__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,606,512,256,128
tiles/clean_highway_clean_highway1__f001584__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1584,512,256,128
tiles/clean_highway_clean_highway1__f001608__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1608,384,256,128
tiles/clean_highway_clean_highway1__f000936__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,936,512,256,128
tiles/clean_highway_clean_highway1__f000540__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,540,384,256,128
tiles/clean_highway_clean_highway1__f001314__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1314,384,256,128
tiles/clean_highway_clean_highway1__f001608__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,1608,512,256,128
tiles/clean_highway_clean_highway1__f001248__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1248,512,256,128
tiles/clean_highway_clean_highway1__f000540__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,540,512,256,128
tiles/clean_highway_clean_highway1__f001266__x0384_y0256.jpg,1,unclean,clean_highway_clean_highway1,1266,384,256,128
tiles/clean_highway_clean_highway1__f001422__x0512_y0256.jpg,0,clean,clean_highway_clean_highway1,1422,512,256,128
tiles/clean_highway_clean_highway1__f001410__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,1410,256,256,128
tiles/clean_highway_clean_highway1__f001530__x0384_y0256.jpg,0,clean,clean_highway_clean_highway1,1530,384,256,128
tiles/clean_highway_clean_highway1__f000690__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway1,690,512,256,128
tiles/clean_highway_clean_highway1__f000102__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,102,256,256,128
tiles/clean_highway_clean_highway1__f000372__x0256_y0256.jpg,0,clean,clean_highway_clean_highway1,372,256,256,128
tiles/clean_highway_clean_highway10__f000360__x0256_y0384.jpg,1,unclean,clean_highway_clean_highway10,360,256,384,128
tiles/clean_highway_clean_highway10__f000726__x0128_y0256.jpg,2,ignore,clean_highway_clean_highway10,726,128,256,128
tiles/clean_highway_clean_highway10__f000294__x0384_y0256.jpg,2,ignore,clean_highway_clean_highway10,294,384,256,128
tiles/clean_highway_clean_highway10__f000246__x0128_y0256.jpg,2,ignore,clean_highway_clean_highway10,246,128,256,128
tiles/clean_highway_clean_highway10__f000234__x0256_y0384.jpg,2,ignore,clean_highway_clean_highway10,234,256,384,128
tiles/clean_highway_clean_highway10__f000666__x0128_y0384.jpg,2,ignore,clean_highway_clean_highway10,666,128,384,128
tiles/clean_highway_clean_highway10__f000738__x0512_y0384.jpg,0,clean,clean_highway_clean_highway10,738,512,384,128
tiles/clean_highway_clean_highway10__f000690__x0128_y0256.jpg,2,ignore,clean_highway_clean_highway10,690,128,256,128
tiles/clean_highway_clean_highway10__f000762__x0128_y0384.jpg,2,ignore,clean_highway_clean_highway10,762,128,384,128
tiles/clean_highway_clean_highway10__f000042__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway10,42,256,256,128
tiles/clean_highway_clean_highway10__f000834__x0000_y0384.jpg,2,ignore,clean_highway_clean_highway10,834,0,384,128
tiles/clean_highway_clean_highway10__f000810__x0512_y0384.jpg,2,ignore,clean_highway_clean_highway10,810,512,384,128
tiles/clean_highway_clean_highway10__f000402__x0384_y0384.jpg,0,clean,clean_highway_clean_highway10,402,384,384,128
tiles/clean_highway_clean_highway10__f000804__x0000_y0384.jpg,2,ignore,clean_highway_clean_highway10,804,0,384,128
tiles/clean_highway_clean_highway10__f000210__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway10,210,256,256,128
tiles/clean_highway_clean_highway10__f000060__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway10,60,256,256,128
tiles/clean_highway_clean_highway10__f000792__x0384_y0256.jpg,2,ignore,clean_highway_clean_highway10,792,384,256,128
tiles/clean_highway_clean_highway10__f000384__x0512_y0256.jpg,0,clean,clean_highway_clean_highway10,384,512,256,128
tiles/clean_highway_clean_highway10__f000504__x0128_y0256.jpg,2,ignore,clean_highway_clean_highway10,504,128,256,128
tiles/clean_highway_clean_highway10__f000654__x0384_y0384.jpg,0,clean,clean_highway_clean_highway10,654,384,384,128
tiles/clean_highway_clean_highway10__f000492__x0128_y0256.jpg,2,ignore,clean_highway_clean_highway10,492,128,256,128
tiles/clean_highway_clean_highway10__f000366__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway10,366,256,256,128
tiles/clean_highway_clean_highway10__f000654__x0512_y0384.jpg,0,clean,clean_highway_clean_highway10,654,512,384,128
tiles/clean_highway_clean_highway10__f000084__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway10,84,256,256,128
tiles/clean_highway_clean_highway10__f000366__x0128_y0256.jpg,2,ignore,clean_highway_clean_highway10,366,128,256,128
tiles/clean_highway_clean_highway10__f000480__x0640_y0384.jpg,0,clean,clean_highway_clean_highway10,480,640,384,128
tiles/clean_highway_clean_highway10__f000084__x0256_y0384.jpg,2,ignore,clean_highway_clean_highway10,84,256,384,128
tiles/clean_highway_clean_highway10__f000066__x0256_y0256.jpg,2,ignore,clean_highway_clean_highway10,66,256,256,128
tiles/clean_highway_clean_highway10__f000672__x0256_y0256.jpg,1,unclean,clean_highway_clean_highway10,672,256,256,128
tiles/clean_highway_clean_highway10__f000774__x0000_y0384.jpg,2,ignore,clean_highway_clean_highway10,774,0,384,128
tiles/clean_highway_clean_highway10__f000774__x0512_y0256.jpg,1,unclean,clean_highway_clean_highway10,774,512,256,128
tiles/clean_highway_clean_highway10__f000678__x0512_y0384.jpg,0,clean,clean_highway_clean_highway10,678,512,384,128
tiles/clean_highway_clean_highway10__f000336__x0512_y0384.jpg,0,clean,clean_highway_clean_highway10,336,512,384,128
